0.127656,14095
0.0345669,15300
0.0967696,17736
0.0853747,16031
0.0609687,19123
0.0718811,14763
0.179671,15346
0.160978,15719
0.187683,21451
0.204081,14675
0.153149,16664
0.135317,15027
0.144589,14776
0.323941,17586
0.0467105,14872
0.0489945,14561
0.135563,16602
0.129074,14615
0.320297,18451
0.125717,17343
0.0162224,17671
0.0968037,14481
0.2132,13976
0.165594,17806
0.0409541,14721
0.198444,14217
0.0832712,16566
0.0541876,15555
0.194736,20422
0.0870777,14575
0.0651321,17856
0.122257,14543
0.14718,15032
0.0580279,17490
0.368181,21998
0.0848126,21093
0.145549,21603
0.0712719,17050
0.147442,15755
0.174454,15387
0.183593,15573
0.106586,15024
0.411834,16980
0.213864,15849
0.248386,15606
0.283907,14511
0.0831974,15157
0.0558475,14079
0.133254,14824
0.0297166,17496
0.170661,13877
0.287701,14764
0.237704,17958
0.190079,13695
0.158459,14427
0.0635837,17197
0.191602,14607
0.191351,15968
0.234153,15619
0.270012,14077
0.143583,14817
0.0467036,21617
0.190739,17275
0.136341,14637
0.24287,16012
0.20204,15484
0.0922264,14627
0.2661,16260
0.0335065,15698
0.14715,14053
0.0523366,15024
0.16686,21150
0.0679524,18089
0.111943,14026
0.19978,16161
0.132105,15455
0.252303,14041
0.271041,15113
0.17844,21202
0.16528,17082
0.130348,15037
0.0831172,15805
0.132532,15933
0.0693529,14457
0.195335,16346
0.532036,15258
0.0806925,13933
0.0524751,14995
0.147124,21667
0.0289606,20270
0.144466,17478
0.0789584,13984
0.337808,14690
0.124755,21592
0.0517537,21046
0.12667,21330
0.257511,21404
0.123699,21211
0.115228,21469
0.0642934,21498
0.171656,21297
0.118465,21190
0.0996148,17736
0.103045,13623
0.0216463,14878
0.13668,17878
0.0537429,13574
0.0868827,14881
0.0272651,21599
0.044186,17730
0.0634672,13024
0.191763,16381
0.110342,15873
0.253657,12995
0.214085,15762
0.24098,15013
0.210755,17114
0.0658133,16033
0.0666865,15472
0.33406,15959
0.103756,15317
0.261278,15093
0.0882683,15419
0.0847474,17549
0.0567334,14674
0.120397,16589
0.0915563,15522
0.0682452,14818
0.105998,15647
0.0669767,17417
0.132701,14857
0.177795,15546
0.0820054,17512
0.11359,15086
0.131614,16603
0.144647,15987
0.200472,15315
0.0739944,16165
0.0907198,15653
0.13207,13613
0.10461,16654
0.0982606,16784
0.0625314,14284
0.194067,16680
0.0230054,21496
0.0579767,17179
0.0848769,14810
0.167887,15463
0.117716,17322
0.0424101,13581
0.0968709,15098
0.0907867,17008
0.124942,12769
0.082021,14315
0.100507,12268
0.0557018,15690
0.0743096,12867
0.0494376,16137
0.0318145,15556
